date,time,total irradiance,Direct irradiance,Thermometer shelters,Relative humidity of ground shelters,Total measured radiation,temperature,power
2018/7/1,9:45,717.04,667,29.17,39.01,572,28,5.105924
2018/7/1,10:00,740.69,690.1,29.5,38.41,614,28,5.345681
2018/7/1,10:15,773.14,721.8,29.86,37.61,643,28.4,5.523278
2018/7/1,10:30,792.7,740.91,30.21,36.33,666,28.9,5.612077
2018/7/1,10:45,818.73,766.35,30.49,35.61,713,28.9,5.887352
2018/7/1,11:00,833.88,781.16,30.76,35.2,739,29.4,5.940632
2018/7/1,11:15,853.24,800.1,31.05,34.75,773,29.700001,6.109349
2018/7/1,11:30,863.87,810.5,31.35,34.17,780,29.700001,6.153749
2018/7/1,11:45,876.38,822.75,31.66,33.34,811,30.4,6.366866
2018/7/1,12:00,882.32,828.57,31.96,31.94,823,30.5,6.411265
2018/7/1,12:15,887.41,833.55,32.23,30.79,801,31,6.224788
2018/7/1,12:30,888.21,834.34,32.48,30.12,817,31.200001,6.357985
2018/7/1,12:45,885.58,831.77,32.74,29.16,562,31.200001,4.812889
2018/7/1,13:00,881.38,827.68,32.93,28.64,746,31.4,5.771914
2018/7/1,13:15,871.19,817.71,33.1,28.4,764,31.200001,6.127109
2018/7/1,13:30,861.75,808.48,33.29,28.16,805,31.6,5.629837
2018/7/1,13:45,843.89,791.01,33.48,27.66,746,31.700001,5.940632
2018/7/1,14:00,829.66,777.09,33.67,27.02,790,31.799999,6.08271
2018/7/1,14:15,805.06,753.04,33.79,26.78,712,31.9,4.990486
2018/7/1,14:30,786.5,734.91,33.91,26.64,329,32.299999,3.596347
2018/7/1,14:45,755.65,704.76,34.01,26.51,309,31.700001,3.916022
2018/7/1,15:00,733.13,682.77,34.11,26.39,596,32.299999,4.564252
2018/7/1,15:15,696.47,647,34.18,26.32,593,31.9,4.670811
2018/7/1,15:30,670.23,621.41,34.25,26.29,585,32.299999,4.537612
2018/7/1,15:45,628.55,580.81,34.28,26.28,548,32.799999,4.351135
2018/7/1,16:00,599.35,552.38,34.31,26.19,246,32.200001,2.67284
2018/7/1,16:15,553.55,507.85,34.3,26.1,189,32.400002,1.758214
2018/7/1,16:30,521.77,477,34.29,26.01,317,32.400002,2.264366
2018/7/1,16:45,472.46,429.21,34.25,26.01,211,32.400002,1.642776
2018/7/1,17:00,438.64,396.5,34.23,26.01,157,31.799999,1.314221
2018/7/1,17:15,386.82,346.5,34.15,26.05,145,32,1.216542
2018/7/1,17:30,351.56,312.6,34.08,26.15,151,31.5,1.278701
2018/7/1,17:45,297.98,261.35,33.94,26.49,106,31.5,0.887987
2018/7/1,18:00,261.45,226.67,33.82,26.88,112,31.4,0.959026
2018/7/1,18:15,207.88,176.18,33.64,27.36,76,31.299999,0.63935
2018/7/1,18:30,173.05,143.72,33.47,27.91,56,31.1,0.461753
2018/7/1,18:45,124.43,98.95,33.19,28.76,46,30.9,0.372954
2018/7/1,19:00,94.21,71.69,32.82,29.91,31,30.799999,0.239756
2018/7/1,19:15,51.76,35.06,31.99,32.25,14,30.5,0.079919
2018/7/1,19:30,26.78,15.39,31.36,33.61,10,30.4,0.062159
2018/7/1,19:45,0.64,0.02,30.85,34.22,0,30.1,0
2018/7/1,20:00,0,0,30.45,34.97,0,29.9,0
2018/7/1,20:15,0,0,30.1,35.63,0,29.6,0
2018/7/1,20:30,0,0,29.75,36.32,0,29.6,0
2018/7/1,20:45,0,0,29.42,36.99,0,29.4,0
2018/7/1,21:00,0,0,28.97,38.04,0,29.200001,0
2018/7/1,21:15,0,0,28.45,39.91,0,28.9,0
2018/7/1,21:30,0,0,27.91,43.14,0,28.9,0
2018/7/1,21:45,0,0,27.6,45.46,0,28.4,0
2018/7/1,22:00,0,0,27.25,46.65,0,28.200001,0
2018/7/1,22:15,0,0,26.81,47.83,0,28.200001,0
2018/7/1,22:30,0,0,26.46,48.85,0,27.700001,0
2018/7/1,22:45,0,0,26.2,49.62,0,27.299999,0
2018/7/1,23:00,0,0,26.05,50.12,0,27.5,0
2018/7/1,23:15,0,0,26.05,50.17,0,27.4,0
2018/7/1,23:30,0,0,26.06,50.23,0,27.4,0
2018/7/1,23:45,0,0,25.96,50.8,0,27.299999,0
2018/7/2,0:00,0,0,24.97,54.57,0,27.1,0
2018/7/2,0:15,0,0,24.77,56,0,26.700001,0
2018/7/2,0:30,0,0,24.58,57.51,0,25.9,0
2018/7/2,0:45,0,0,24.35,59.2,0,26.5,0
2018/7/2,1:00,0,0,24.15,60.75,0,26.799999,0
2018/7/2,1:15,0,0,23.97,62.27,0,26.6,0
2018/7/2,1:30,0,0,23.76,63.79,0,26.5,0
2018/7/2,1:45,0,0,23.59,65.07,0,26.200001,0
2018/7/2,2:00,0,0,23.4,66.35,0,25.799999,0
2018/7/2,2:15,0,0,23.26,67.38,0,25.6,0
2018/7/2,2:30,0,0,23.12,68.33,0,25.5,0
2018/7/2,2:45,0,0,22.96,69.22,0,25.299999,0
2018/7/2,3:00,0,0,22.76,70.18,0,25.200001,0
2018/7/2,3:15,0,0,22.55,71.17,0,24.9,0
2018/7/2,3:30,0,0,22.37,72.05,0,24.799999,0
2018/7/2,3:45,0,0,22.22,72.81,0,24.6,0
2018/7/2,4:00,0,0,22.09,73.52,0,24.4,0
2018/7/2,4:15,0,0,21.96,74.25,0,24.299999,0
2018/7/2,4:30,0,0,21.83,74.95,0,24.200001,0
2018/7/2,4:45,0,0,21.71,75.64,0,24,0
2018/7/2,5:00,0,0,21.59,76.25,0,23.9,0
2018/7/2,5:15,8.8,3.69,21.61,76.31,2,23.5,0
2018/7/2,5:30,25.95,15.54,21.84,75.55,12,23.5,0.071039
2018/7/2,5:45,57.91,41.77,22.33,73.78,27,23.700001,0.230877
2018/7/2,6:00,81.29,62.35,22.9,71.9,44,23.799999,0.408474
2018/7/2,6:15,118.7,96.37,23.71,69.36,59,24.200001,0.586071
2018/7/2,6:30,145.18,120.89,24.24,68.24,75,24.4,0.763669
2018/7/2,6:45,187.68,160.62,24.57,67.66,104,25,1.074464
2018/7/2,7:00,219.98,190.87,24.88,66.77,159,25.200001,1.616136
2018/7/2,7:15,271.17,239.07,25.22,65.54,143,25.299999,1.429659
2018/7/2,7:30,312.97,278.28,25.51,64.54,180,25.299999,1.740454
2018/7/2,7:45,374.18,336.18,25.85,63.38,216,25.700001,2.069009
2018/7/2,8:00,420.71,380.15,26.18,62.51,263,26,2.513003
2018/7/2,8:15,480.33,437.17,26.55,61.37,261,26.5,2.72612
2018/7/2,8:30,518.8,474.1,26.96,59.34,275,26.6,2.388685
2018/7/2,8:45,568.12,521.89,27.43,56.16,251,26.700001,2.299886
2018/7/2,9:00,598.79,551.69,27.81,53.78,414,27.700001,3.578587
2018/7/2,9:15,641.89,593.67,28.19,52.41,479,27.6,4.226817
2018/7/2,9:30,669.01,620.11,28.57,51.35,539,27.700001,4.653051
2018/7/2,9:45,707.14,657.32,28.96,50.14,546,28.1,4.093619
2018/7/2,10:00,730.77,680.4,29.39,48.38,628,28.9,5.283521
2018/7/2,10:15,763.38,712.26,29.84,45.33,394,29.200001,3.267792
2018/7/2,10:30,783,731.45,30.18,44.11,688,29,5.647596
2018/7/2,10:45,808.59,756.48,30.55,43.16,727,29.299999,5.834074
2018/7/2,11:00,820.76,768.52,30.95,40.96,767,29.700001,5.993911
2018/7/2,11:15,832.05,779.89,31.28,39.55,770,30.200001,6.215908
2018/7/2,11:30,828.78,777.24,31.56,38.8,796,30.1,5.691996
2018/7/2,11:45,824.53,773.74,31.89,37.67,447,31.299999,4.368895
2018/7/2,12:00,817.03,766.91,32.24,35.71,807,31.5,5.345681
2018/7/2,12:15,806.33,748.89,32.47,35.03,829,31.799999,6.491183
2018/7/2,12:30,802.7,748.09,32.67,34.7,798,32.200001,5.532157
2018/7/2,12:45,794.64,744.17,32.87,34.27,865.999878,31.799999,6.615502
2018/7/2,13:00,773.16,725.2,33.09,33.7,310,32.099998,3.427629
2018/7/2,13:15,745.76,699.6,33.33,32.26,852,31.5,6.597742
2018/7/2,13:30,701.01,619.96,33.5,30.8,718,32.5,6.100469
2018/7/2,13:45,678.55,588.44,33.65,29.76,830.000122,33.200001,6.331347
2018/7/2,14:00,657.95,594.73,33.78,28.73,797,32.900002,6.207027
2018/7/2,14:15,616.37,485.71,33.86,27.86,733,33.099998,5.612077
2018/7/2,14:30,624.86,549.12,34,27.09,588,32.099998,4.910567
2018/7/2,14:45,610.14,556.33,34.09,26.57,690,31.700001,5.505518
2018/7/2,15:00,608.11,564.5,34.21,26.17,292,32.700001,2.921477
2018/7/2,15:15,562.88,503.45,34.24,25.96,619,32.099998,4.875048
2018/7/2,15:30,542.43,489.09,34.31,25.62,355,32.700001,2.885957
2018/7/2,15:45,516.5,474.68,34.39,25.16,232,32.299999,1.971331
2018/7/2,16:00,498.72,458.78,34.45,24.85,407,32.200001,3.134593
2018/7/2,16:15,455.53,412.72,34.44,24.74,474,33,3.738425
2018/7/2,16:30,443.48,405.08,34.45,24.63,306,32.900002,2.441964
2018/7/2,16:45,404.66,365.06,34.4,24.61,277,32.599998,2.264366
2018/7/2,17:00,384.2,347.05,34.36,24.58,245,32.5,2.00685
2018/7/2,17:15,330.8,288.11,34.23,24.7,122,32.400002,1.021185
2018/7/2,17:30,305.67,269.38,34.14,24.84,120,31.799999,1.030065
2018/7/2,17:45,253.9,213.91,33.96,25.16,98,31.5,0.852467
2018/7/2,18:00,223.75,187.99,33.81,25.47,78,31.4,0.68375
2018/7/2,18:15,166.72,131.19,33.57,25.9,50,31.299999,0.426234
2018/7/2,18:30,140.88,104.79,33.36,26.37,37,31,0.310795
2018/7/2,18:45,104.93,81.84,33.05,27.13,27,31,0.204237
2018/7/2,19:00,72.14,48.73,32.56,28.41,31,31,0.239756
2018/7/2,19:15,36.67,18,31.61,30.85,26,30.9,0.204237
2018/7/2,19:30,21.38,11.91,31.16,31.89,9,30.700001,0.044399
2018/7/2,19:45,0.44,0.01,30.77,32.23,0,30.5,0
2018/7/2,20:00,0,0,30.53,32.7,0,30.299999,0
2018/7/2,20:15,0,0,30.31,33.19,0,30.299999,0
2018/7/2,20:30,0,0,30.03,33.83,0,30.200001,0
2018/7/2,20:45,0,0,29.78,34.53,0,30.1,0
2018/7/2,21:00,0,0,29.56,35.27,0,29.799999,0
2018/7/2,21:15,0,0,29.46,35.37,0,29.799999,0
2018/7/2,21:30,0,0,29.33,35.69,0,29.700001,0
2018/7/2,21:45,0,0,29.2,36.04,0,29.4,0
2018/7/2,22:00,0,0,29.09,36.39,0,29.299999,0
2018/7/2,22:15,0,0,28.95,36.89,0,29.299999,0
2018/7/2,22:30,0,0,28.58,38.11,0,29.1,0
2018/7/2,22:45,0,0,28.34,39.26,0,29.200001,0
2018/7/2,23:00,0,0,28.05,40.83,0,29.1,0
2018/7/2,23:15,0,0,27.87,42.36,0,29,0
2018/7/2,23:30,0,0,27.79,43.62,0,28.6,0
2018/7/2,23:45,0,0,27.6,45.16,0,28.6,0
2018/7/3,0:00,0,0,25.67,62.75,0,28.6,0
2018/7/3,0:15,0,0,25.81,62.13,0,28.5,0
2018/7/3,0:30,0,0,25.78,62.14,0,28.6,0
2018/7/3,0:45,0,0,25.58,62.84,0,28.5,0
2018/7/3,1:00,0,0,25.41,63.52,0,28.4,0
2018/7/3,1:15,0,0,25.24,64.26,0,27.9,0
2018/7/3,1:30,0,0,25.12,64.89,0,27.700001,0
2018/7/3,1:45,0,0,25.01,65.54,0,26.299999,0
2018/7/3,2:00,0,0,24.98,65.84,0,24.9,0
2018/7/3,2:15,0,0,24.96,66.04,0,24.4,0
2018/7/3,2:30,0,0,24.9,66.38,0,24.1,0
2018/7/3,2:45,0,0,24.85,66.76,0,23.9,0
2018/7/3,3:00,0,0,24.68,67.7,0,24.1,0
2018/7/3,3:15,0,0,24.39,69.52,0,23.9,0
2018/7/3,3:30,0,0,24.03,71.89,0,23.700001,0
2018/7/3,3:45,0,0,23.62,74.57,0,23.6,0
2018/7/3,4:00,0,0,23.35,76.44,0,23.6,0
2018/7/3,4:15,0,0,23.17,77.62,0,23.5,0
2018/7/3,4:30,0,0,22.98,78.44,0,23.4,0
2018/7/3,4:45,0,0,22.96,78.19,0,23.4,0
2018/7/3,5:00,0,0,22.94,77.58,0,23.4,0
2018/7/3,5:15,1.1,0.22,22.99,76.5,2,23.299999,0
2018/7/3,5:30,5.64,0.82,23.07,75.35,1,23.4,0
2018/7/3,5:45,11.04,0.86,23.32,73.57,5,23.4,0.00888
2018/7/3,6:00,10.32,0.85,23.53,72.05,9,23.299999,0.035519
2018/7/3,6:15,19.36,5.97,23.92,70.01,9,23.200001,0.044399
2018/7/3,6:30,23.19,5.97,24.21,68.51,19,23.5,0.142078
2018/7/3,6:45,27.76,6.77,24.5,67.14,23,23.4,0.195357
2018/7/3,7:00,23.83,10.25,24.68,66.37,23,23.4,0.177597
2018/7/3,7:15,45.99,7.84,25.07,64.93,35,23.5,0.293036
2018/7/3,7:30,59.7,49.35,25.43,63.22,44,23.6,0.390714
2018/7/3,7:45,53.62,40.91,25.66,62.24,53,23.5,0.461753
2018/7/3,8:00,66.64,51.05,25.99,60.6,95,23.700001,0.870227
2018/7/3,8:15,65.45,47.45,26.1,59.9,102,24,0.950146
2018/7/3,8:30,69.21,48.25,26.21,59.11,79,24.1,0.745909
2018/7/3,8:45,87.76,65.41,26.43,58.27,51,24.1,0.461753
2018/7/3,9:00,128.39,100.99,26.75,57.4,72,24.200001,0.69263
2018/7/3,9:15,116,90.22,26.81,57.36,107,24.1,1.021185
2018/7/3,9:30,124.38,96.5,26.87,57.56,128,24.4,1.198782
2018/7/3,9:45,111.14,80.13,26.85,58.21,133,24.799999,1.260941
2018/7/3,10:00,92.65,55.83,26.8,58.88,148,24.700001,1.3675
2018/7/3,10:15,196.56,43.37,27.39,57.5,198,24.799999,1.811493
2018/7/3,10:30,193.41,47.71,27.51,57.54,178,25,1.616136
2018/7/3,10:45,159.12,120.71,27.45,57.96,186,25.4,1.687175
2018/7/3,11:00,151.95,112.71,27.53,57.83,103,25.5,0.932386
2018/7/3,11:15,242.05,203.56,28.04,56.26,193,25.6,1.829253
2018/7/3,11:30,288.15,243.9,28.46,54.81,339,26,2.992516
2018/7/3,11:45,353.37,322.61,29.01,52.77,633,26.9,5.452239
2018/7/3,12:00,390.26,363.7,29.51,50.77,781,27.299999,6.07383
2018/7/3,12:15,405.08,361.39,29.92,48.74,532,27.799999,5.771914
2018/7/3,12:30,437.16,385.06,30.28,47.19,784,27.9,6.153749
2018/7/3,12:45,467.83,429.31,30.65,45.99,794,28.299999,6.153749
2018/7/3,13:00,493.79,409.6,30.98,44.8,735,28.799999,5.816313
2018/7/3,13:15,519.63,414.13,31.23,43.46,789,29.200001,6.118229
2018/7/3,13:30,556.05,474.36,31.45,42.57,747,30.200001,5.754155
2018/7/3,13:45,557.16,486.07,31.66,42,687,30.4,5.283521
2018/7/3,14:00,554.45,518.36,31.92,41.32,311,30.6,2.868197
2018/7/3,14:15,515.87,481.7,32.14,40.52,523,30.299999,4.155778
2018/7/3,14:30,485.42,450.85,32.29,39.81,274,30.1,2.450844
2018/7/3,14:45,481.6,448.71,32.47,39.34,397,30.299999,3.258912
2018/7/3,15:00,480.84,447.1,32.64,38.92,201,30.200001,1.855892
2018/7/3,15:15,456.65,420.82,32.78,38.57,345,30.299999,2.885957
2018/7/3,15:30,424.76,393.24,32.94,38.18,330,30.1,2.903717
2018/7/3,15:45,356.45,325.82,33.03,37.82,254,30.1,2.175568
2018/7/3,16:00,305.1,280.71,33.14,37.29,120,30.5,1.109984
2018/7/3,16:15,250.01,228.08,33.15,37.11,157,30.200001,1.447419
2018/7/3,16:30,217.8,194.12,33.17,36.99,182,30.5,1.625016
2018/7/3,16:45,190.05,157.76,33.13,37.03,148,30,1.35862
2018/7/3,17:00,190.78,166.91,33.12,37.04,111,30,1.003425
2018/7/3,17:15,189.49,167.64,33.09,37.08,90,30,0.772549
2018/7/3,17:30,191.6,166.34,33.04,37.17,61,29.799999,0.497273
2018/7/3,17:45,191.21,167.27,32.97,37.3,53,29.9,0.408474
2018/7/3,18:00,191.66,165.07,32.89,37.48,80,29.700001,0.69263
2018/7/3,18:15,171.45,144.9,32.76,37.77,57,29.799999,0.479513
2018/7/3,18:30,155.27,128.48,32.64,38.03,61,29.700001,0.506153
2018/7/3,18:45,117.29,92.94,32.45,38.49,33,29.6,0.266396
2018/7/3,19:00,90.82,68.79,32.22,39.4,24,29.6,0.168718
2018/7/3,19:15,50.09,33.65,31.68,41.23,10,29.6,0.044399
2018/7/3,19:30,25.81,14.6,31.18,42.25,3,29.5,0
2018/7/3,19:45,0.44,0.01,30.54,43.47,0,29.200001,0
2018/7/3,20:00,0,0,29.89,45.09,0,29,0
2018/7/3,20:15,0,0,29.36,46.43,0,28.9,0
2018/7/3,20:30,0,0,28.98,47.36,0,28.799999,0
2018/7/3,20:45,0,0,28.72,47.99,0,28.200001,0
2018/7/3,21:00,0,0,28.5,48.56,0,28.4,0
2018/7/3,21:15,0,0,28.32,49.03,0,28.200001,0
2018/7/3,21:30,0,0,28.15,49.51,0,28.200001,0
2018/7/3,21:45,0,0,28.01,49.93,0,28,0
2018/7/3,22:00,0,0,27.9,50.28,0,27.6,0
2018/7/3,22:15,0,0,27.78,50.67,0,27.299999,0
2018/7/3,22:30,0,0,27.68,51.04,0,27.1,0
2018/7/3,22:45,0,0,27.58,51.43,0,26.700001,0
2018/7/3,23:00,0,0,27.49,51.82,0,27.299999,0
2018/7/3,23:15,0,0,27.4,52.21,0,26.4,0
2018/7/3,23:30,0,0,27.28,52.67,0,25.799999,0
2018/7/3,23:45,0,0,27.19,53.05,0,25.6,0
2018/7/4,0:00,0,0,25.35,62.92,0,25.4,0
2018/7/4,0:15,0,0,25.27,63.02,0,25.299999,0
2018/7/4,0:30,0,0,25.18,63.15,0,25.200001,0
2018/7/4,0:45,0,0,25.08,63.33,0,25.1,0
2018/7/4,1:00,0,0,24.94,63.63,0,24.799999,0
2018/7/4,1:15,0,0,24.87,63.68,0,24.799999,0
2018/7/4,1:30,0,0,24.81,63.7,0,24.799999,0
2018/7/4,1:45,0,0,24.77,63.66,0,25,0
2018/7/4,2:00,0,0,24.73,63.63,0,24.799999,0
2018/7/4,2:15,0,0,24.7,63.52,0,24.700001,0
2018/7/4,2:30,0,0,24.64,63.52,0,24.6,0
2018/7/4,2:45,0,0,24.59,63.47,0,24.6,0
2018/7/4,3:00,0,0,24.54,63.4,0,24.6,0
2018/7/4,3:15,0,0,24.46,63.42,0,24.6,0
2018/7/4,3:30,0,0,24.4,63.34,0,24.4,0
2018/7/4,3:45,0,0,24.33,63.35,0,24.299999,0
2018/7/4,4:00,0,0,24.29,63.24,0,24.4,0
2018/7/4,4:15,0,0,24.24,63.16,0,24.200001,0
2018/7/4,4:30,0,0,24.16,63.2,0,24.1,0
2018/7/4,4:45,0,0,24.09,63.12,0,24,0
2018/7/4,5:00,0,0,23.99,63.02,0,23.9,0
2018/7/4,5:15,6.81,2.06,23.96,62.71,5,23.9,0.01776
2018/7/4,5:30,18.06,4.07,24.02,62.16,21,23.9,0.159838
2018/7/4,5:45,51.4,32.08,24.46,60.45,35,24.1,0.301915
2018/7/4,6:00,72.37,45.07,24.76,59.48,44,24,0.408474
2018/7/4,6:15,115.37,86.32,25.28,57.95,57,24.299999,0.541672
2018/7/4,6:30,127.56,75.31,25.77,57.21,84,24.5,0.808068
2018/7/4,6:45,171.26,114.95,26.49,55.44,72,25.200001,0.67487
2018/7/4,7:00,192.81,122.56,26.99,53,157,25.299999,1.642776
2018/7/4,7:15,220.91,114.83,27.45,52.14,217,25.700001,2.228847
2018/7/4,7:30,260.03,176.8,28.03,50.45,92,26.200001,0.843588
2018/7/4,7:45,300.85,187.71,28.5,48.45,217,26.9,2.157808
2018/7/4,8:00,323.13,187.42,28.88,47.32,329,27.5,3.267792
2018/7/4,8:15,367.89,260.51,29.23,45.82,354,28.200001,3.39211
2018/7/4,8:30,418.88,326.71,29.55,45.19,204,28,1.909172
2018/7/4,8:45,467.04,392.57,29.94,44.44,210,28.200001,2.01573
2018/7/4,9:00,490.72,424.17,30.36,43.12,197,28.4,1.802613
2018/7/4,9:15,548.28,495.16,30.78,41.95,248,29.4,2.299886
2018/7/4,9:30,575.93,524.75,31.18,41.36,286,29.299999,2.646201
2018/7/4,9:45,593.57,518.98,31.62,40.76,406,29.9,3.614106
2018/7/4,10:00,605.34,544.69,32.07,39.76,371,30.4,3.187873
2018/7/4,10:15,674.19,626.43,32.6,38.46,302,30.200001,2.72612
2018/7/4,10:30,690.7,635.12,33,37.66,423,30.6,3.720665
2018/7/4,10:45,716.94,664.45,33.42,36.97,387,30.799999,3.40099
2018/7/4,11:00,725.31,665.28,33.81,36.17,345,31.1,3.045795
2018/7/4,11:15,739.38,662.44,34.14,35.37,512,31.200001,4.386655
2018/7/4,11:30,745.73,660.55,34.44,34.87,305,31.5,2.761639
2018/7/4,11:45,757.04,706.49,34.74,34.2,375,31.5,3.312191
2018/7/4,12:00,743.58,684.83,34.94,33.77,614,31.9,4.999365
2018/7/4,12:15,755.4,685.16,35.18,33.3,704,32,5.327921
2018/7/4,12:30,762.96,712.49,35.39,32.81,706,32.299999,5.683115
2018/7/4,12:45,768.19,715.98,35.55,32.42,710,32.5,5.40784
2018/7/4,13:00,776.97,728.84,35.69,32.06,533,32.799999,4.342256
2018/7/4,13:15,784.57,735.79,35.83,31.67,567,33,4.422174
2018/7/4,13:30,795.01,745.36,35.98,31.25,558,33.5,4.617531
2018/7/4,13:45,797.27,746.82,36.1,30.86,635,33.5,4.883927
2018/7/4,14:00,798.89,747.81,36.23,30.45,776,33.400002,6.109349
2018/7/4,14:15,784.86,733.7,36.32,30.04,644,34,5.150323
2018/7/4,14:30,771.09,720.08,36.43,29.61,477,34.099998,3.844983
2018/7/4,14:45,741.99,691.59,36.51,29.23,585,33.900002,4.786249
2018/7/4,15:00,719.8,669.91,36.59,28.87,450,34,3.720665
2018/7/4,15:15,683.61,634.59,36.64,28.53,446,33.900002,3.711785
2018/7/4,15:30,657.91,609.51,36.69,28.2,434,33.799999,3.463149
2018/7/4,15:45,617.23,569.89,36.7,27.87,420,34.200001,3.267792
2018/7/4,16:00,588.46,541.89,36.73,27.5,400,34.599998,3.134593
2018/7/4,16:15,542.36,497.14,36.72,27.18,373,34.400002,2.921477
2018/7/4,16:30,507.1,463.15,36.72,26.83,353,34,2.761639
2018/7/4,16:45,450.19,408.55,36.69,26.51,288,34.299999,2.211087
2018/7/4,17:00,404.63,365.36,36.67,26.17,278,34.099998,2.157808
2018/7/4,17:15,344,307.77,36.6,25.9,228,34.200001,1.775974
2018/7/4,17:30,304.81,270.68,36.54,25.68,186,34.099998,1.447419
2018/7/4,17:45,257.5,225.53,36.43,25.56,141,33.900002,1.092224
2018/7/4,18:00,230.65,199.66,36.33,25.48,105,33.700001,0.834708
2018/7/4,18:15,190.6,161.27,36.17,25.51,98,33.700001,0.799188
2018/7/4,18:30,165.35,137.08,36.03,25.59,67,33.5,0.586071
2018/7/4,18:45,122.26,96.99,35.77,26.47,53,33.200001,0.426234
2018/7/4,19:00,93.35,70.81,35.36,28.34,56,33.200001,0.461753
2018/7/4,19:15,50.82,34.21,35,28.23,30,32.900002,0.230877
2018/7/4,19:30,25.89,14.68,34.59,28.49,10,32.599998,0.053279
2018/7/4,19:45,0.32,0,34.12,28.6,0,32.099998,0
2018/7/4,20:00,0,0,33.69,29.22,0,31.700001,0
2018/7/4,20:15,0,0,33.27,29.95,0,31.6,0
2018/7/4,20:30,0,0,32.89,30.68,0,31.299999,0
2018/7/4,20:45,0,0,32.56,31.29,0,31.1,0
2018/7/4,21:00,0,0,32.19,31.96,0,30.799999,0
2018/7/4,21:15,0,0,31.87,32.55,0,30.299999,0
2018/7/4,21:30,0,0,31.61,33.03,0,30.200001,0
2018/7/4,21:45,0,0,31.31,33.64,0,30.1,0
2018/7/4,22:00,0,0,30.94,34.44,0,29.6,0
2018/7/4,22:15,0,0,30.3,35.97,0,28.9,0
2018/7/4,22:30,0,0,29.51,38.14,0,28.799999,0
2018/7/4,22:45,0,0,28.96,39.94,0,28.700001,0
2018/7/4,23:00,0,0,28.76,40.83,0,28.299999,0
2018/7/4,23:15,0,0,28.63,41.45,0,27.4,0
2018/7/4,23:30,0,0,28.5,41.95,0,27.5,0
2018/7/4,23:45,0,0,28.34,42.34,0,27.200001,0
2018/7/5,0:00,0,0,26.87,54.67,0,26.799999,0
2018/7/5,0:15,0,0,26.78,54.72,0,26,0
2018/7/5,0:30,0,0,26.73,54.66,0,26,0
2018/7/5,0:45,0,0,26.65,54.7,0,25.700001,0
2018/7/5,1:00,0,0,26.53,54.84,0,25.299999,0
2018/7/5,1:15,0,0,26.39,55.03,0,25.200001,0
2018/7/5,1:30,0,0,26.28,55.17,0,25.1,0
2018/7/5,1:45,0,0,26.19,55.23,0,25,0
