date,time,total irradiance,Direct irradiance,Thermometer shelters,Relative humidity of ground shelters,Total measured radiation,temperature,power
2018-7-1,18:15,205.36,173.4,33.47,26.9,66,31.6,1.1746
2018-7-1,18:30,165.98,132.48,33.18,27.88,52,31.299999,0.949375
2018-7-1,18:45,119.2,93.86,32.8,29.07,39,31,0.730975
2018-7-1,19:00,87.02,65.08,32.33,30.55,20,30.9,0.3332
2018-7-1,19:15,42.89,27.74,31.63,32.38,11,30.5,0.168525
2018-7-1,19:30,18.14,9.23,30.95,33.9,5,30.299999,0.07735
2018-7-1,19:45,0,0,30.33,34.94,0,29.9,0
2018-7-1,20:00,0,0,29.85,35.95,0,29.6,0
2018-7-1,20:15,0,0,29.44,36.91,0,29.4,0
2018-7-1,20:30,0,0,29.13,37.73,0,28.200001,0
2018-7-1,20:45,0,0,28.78,38.66,0,27.5,0
2018-7-1,21:00,0,0,28.48,39.56,0,27.1,0
2018-7-1,21:15,0,0,28.17,40.5,0,26.5,0
2018-7-1,21:30,0,0,27.99,41.08,0,26.200001,0
2018-7-1,21:45,0,0,27.76,41.61,0,26.4,0
2018-7-1,22:00,0,0,27.62,41.78,0,26,0
2018-7-1,22:15,0,0,27.52,41.73,0,26.200001,0
2018-7-1,22:30,0,0,27.36,41.68,0,25.6,0
2018-7-1,22:45,0,0,27.05,42.03,0,25.5,0
2018-7-1,23:00,0,0,26.7,42.92,0,25.4,0
2018-7-1,23:15,0,0,26.32,44.51,0,25.6,0
2018-7-1,23:30,0,0,25.98,46.61,0,25.4,0
2018-7-1,23:45,0,0,25.7,49.05,0,25.4,0
2018-7-2,0:00,0,0,25.58,48.73,0,25.200001,0
2018-7-2,0:15,0,0,25.42,49.24,0,25.1,0
2018-7-2,0:30,0,0,25.25,49.77,0,25.1,0
2018-7-2,0:45,0,0,25.09,50.28,0,24.700001,0
2018-7-2,1:00,0,0,24.94,50.76,0,24.4,0
2018-7-2,1:15,0,0,24.81,51.22,0,24.6,0
2018-7-2,1:30,0,0,24.69,51.66,0,24.799999,0
2018-7-2,1:45,0,0,24.59,52.04,0,24.200001,0
2018-7-2,2:00,0,0,24.57,52.2,0,24.1,0
2018-7-2,2:15,0,0,24.48,52.61,0,23.9,0
2018-7-2,2:30,0,0,24.43,52.87,0,23.9,0
2018-7-2,2:45,0,0,24.36,53.2,0,24,0
2018-7-2,3:00,0,0,24.23,53.69,0,24,0
2018-7-2,3:15,0,0,24.12,54.09,0,24.299999,0
2018-7-2,3:30,0,0,23.99,54.54,0,24,0
2018-7-2,3:45,0,0,23.81,55.16,0,23.799999,0
2018-7-2,4:00,0,0,23.68,55.62,0,24.1,0
2018-7-2,4:15,0,0,23.49,56.26,0,23.799999,0
2018-7-2,4:30,0,0,23.3,56.88,0,24.1,0
2018-7-2,4:45,0,0,23.15,57.4,0,24.1,0
2018-7-2,5:00,0,0,23.04,57.75,0,24.1,0
2018-7-2,5:15,0.75,0.02,22.91,58.17,0,24.1,0
2018-7-2,5:30,12.73,3.76,22.92,58.48,3,23.799999,0.038325
2018-7-2,5:45,39.99,20.25,23.15,58.31,17,23.4,0.24955
2018-7-2,6:00,63.56,37.09,23.45,58.1,33,23.5,0.596575
2018-7-2,6:15,97.72,62.44,23.89,57.61,47,23.700001,0.83615
2018-7-2,6:30,114.84,61.94,24.44,57.11,62,24,1.194375
2018-7-2,6:45,156.43,95.62,25.22,55.9,77,24.6,1.474025
2018-7-2,7:00,184.39,119.67,26.06,51.86,109,25.200001,1.992725
2018-7-2,7:15,221.03,150.08,26.59,49.1,102,25.5,2.216375
2018-7-2,7:30,243.43,172,27.08,47.93,84,25.5,1.6394
2018-7-2,7:45,283.1,211.63,27.31,47.13,106,25.799999,2.30545
2018-7-2,8:00,313.6,241.68,27.68,46.29,172,26.299999,3.815525
2018-7-2,8:15,340.87,239.62,28,45.48,199,26.9,4.403175
2018-7-2,8:30,369.79,274.94,28.33,44.81,271,27.700001,5.368825
2018-7-2,8:45,387.88,272.69,28.64,44.09,257,27.4,4.996075
2018-7-2,9:00,406.01,301.42,28.94,43.47,292,28.299999,6.12465
2018-7-2,9:15,457.8,364.29,29.28,42.83,304,28.4,5.75575
2018-7-2,9:30,465.84,343.74,29.55,42.26,322,28.5,6.262024
2018-7-2,9:45,462.08,369.56,29.81,41.62,303,28.6,6.142325
2018-7-2,10:00,474.48,360.88,30.03,41.03,356,28.700001,7.450274
2018-7-2,10:15,512.66,441.52,30.35,40.19,314,29.4,5.96785
2018-7-2,10:30,537.46,484.87,30.64,38.91,346,29.200001,6.7704
2018-7-2,10:45,548.42,465.58,30.87,37.81,386,29.200001,7.750925
2018-7-2,11:00,566.06,486.94,31.09,36.62,404,30.299999,7.44275
2018-7-2,11:15,591.06,487.94,31.26,35.86,366,29.6,7.000525
2018-7-2,11:30,615.39,482.97,31.41,35.4,455,29.6,8.149575
2018-7-2,11:45,649.81,532.72,31.55,35.04,625,30.4,11.15135
2018-7-2,12:00,688.28,599.2,31.71,34.7,429,30.200001,8.302175
2018-7-2,12:15,690.51,506.99,31.82,34.48,537,30.700001,7.712075
2018-7-2,12:30,691.79,471.21,31.94,34.34,395,31,9.648975
2018-7-2,12:45,693.82,472.76,32.05,34.35,288,30.9,6.8866
2018-7-2,13:00,690.24,462.84,32.16,34.36,406,30,9.020375
2018-7-2,13:15,689.34,464,32.26,34.43,330,30.200001,8.077649
2018-7-2,13:30,691.82,464.45,32.38,34.44,269,30.5,5.484325
2018-7-2,13:45,702.4,634.28,32.5,34.7,558,30.6,8.347325
2018-7-2,14:00,699.37,654.81,32.65,35.04,833,30.9,13.49722
2018-7-2,14:15,630.4,526.53,32.69,35.48,376,31,6.6661
2018-7-2,14:30,587.59,390.09,32.75,35.92,372,30.9,6.98145
2018-7-2,14:45,458.8,261.39,32.61,36.56,656,30.5,11.25758
2018-7-2,15:00,439.73,140.58,32.57,36.78,281,31.1,4.23535
2018-7-2,15:15,494.85,341.08,32.74,36.32,166,30.4,3.742725
2018-7-2,15:30,448.45,349.49,32.8,35.99,130,29.799999,2.4087
2018-7-2,15:45,372.91,201.1,32.79,35.87,70,29.200001,1.2236
2018-7-2,16:00,319,209.62,32.79,36.12,100,29,1.6821
2018-7-2,16:15,266.5,181.93,32.67,36.97,82,29,1.508675
2018-7-2,16:30,234.48,126.77,32.53,37.91,136,29,2.70935
2018-7-2,16:45,204.13,137.25,32.36,38.88,261,29.4,5.30355
2018-7-2,17:00,185.61,122.09,32.26,39.5,330,29.700001,5.0624
2018-7-2,17:15,154.05,91.29,32.18,39.95,313,29.700001,4.2497
2018-7-2,17:30,137.47,98.52,32.13,40.48,187,30,2.038225
2018-7-2,17:45,98.41,77.17,31.86,41.77,83,29.299999,1.2278
2018-7-2,18:00,83.1,38.24,31.54,43.38,140,29.200001,1.74265
2018-7-2,18:15,79.87,60.4,31.21,44.91,110,29.200001,1.63485
2018-7-2,18:30,94.84,77.96,30.97,46.03,78,28.9,1.162525
2018-7-2,18:45,77.55,60.66,30.68,47,44,28.700001,0.663775
2018-7-2,19:00,62.65,46.49,30.44,47.83,29,28.5,0.38395
2018-7-2,19:15,31.68,19.88,30.05,49.06,13,28,0.182525
2018-7-2,19:30,13.56,6.71,29.59,50.45,3,27.4,0.0392
2018-7-2,19:45,0,0,29.06,51.79,0,26.700001,0
2018-7-2,20:00,0,0,28.78,52.4,0,26.5,0
2018-7-2,20:15,0,0,28.51,53.02,0,26.1,0
2018-7-2,20:30,0,0,28.27,53.6,0,26,0
2018-7-2,20:45,0,0,28.06,54.16,0,25.700001,0
2018-7-2,21:00,0,0,27.84,54.76,0,25.6,0
2018-7-2,21:15,0,0,27.63,55.44,0,25.299999,0
2018-7-2,21:30,0,0,27.43,56.1,0,25.5,0
2018-7-2,21:45,0,0,27.23,56.81,0,25.4,0
2018-7-2,22:00,0,0,27.03,57.6,0,25.1,0
2018-7-2,22:15,0,0,26.82,58.43,0,24.6,0
2018-7-2,22:30,0,0,26.67,59.08,0,24.299999,0
2018-7-2,22:45,0,0,26.52,59.62,0,24.299999,0
2018-7-2,23:00,0,0,26.39,60.02,0,24.200001,0
2018-7-2,23:15,0,0,26.26,60.35,0,24.1,0
2018-7-2,23:30,0,0,26.13,60.64,0,24.1,0
2018-7-2,23:45,0,0,26,60.91,0,24,0
2018-7-3,0:00,0,0,24.6,70.88,0,23.9,0
2018-7-3,0:15,0,0,24.5,71.06,0,23.6,0
2018-7-3,0:30,0,0,24.41,71.13,0,23.6,0
2018-7-3,0:45,0,0,24.31,71.2,0,23.6,0
2018-7-3,1:00,0,0,24.19,71.23,0,23.6,0
2018-7-3,1:15,0,0,24.08,71.24,0,23.5,0
2018-7-3,1:30,0,0,23.96,71.21,0,23.4,0
2018-7-3,1:45,0,0,23.92,70.84,0,23.299999,0
2018-7-3,2:00,0,0,23.86,70.47,0,23,0
2018-7-3,2:15,0,0,23.83,69.97,0,23.1,0
2018-7-3,2:30,0,0,23.75,69.56,0,23.6,0
2018-7-3,2:45,0,0,23.71,68.97,0,23.700001,0
2018-7-3,3:00,0,0,23.62,68.56,0,23.9,0
2018-7-3,3:15,0,0,23.55,68.07,0,24.4,0
2018-7-3,3:30,0,0,23.44,67.78,0,23.9,0
2018-7-3,3:45,0,0,23.3,67.72,0,24.200001,0
2018-7-3,4:00,0,0,23.18,67.65,0,23.9,0
2018-7-3,4:15,0,0,23.05,67.65,0,24.299999,0
2018-7-3,4:30,0,0,22.99,67.38,0,24.6,0
2018-7-3,4:45,0,0,22.95,67,0,24,0
2018-7-3,5:00,0,0,22.93,66.49,0,23.299999,0
2018-7-3,5:15,0.31,0.01,22.95,65.79,0,23.200001,0
2018-7-3,5:30,8.79,4.25,23.08,64.9,6,23.1,0.0364
2018-7-3,5:45,29.81,20.17,23.46,63.34,20,23.299999,0.24955
2018-7-3,6:00,47.35,34.99,24.05,61.1,34,23.5,0.54985
2018-7-3,6:15,76.42,60.82,24.9,57.88,43,24.700001,0.78575
2018-7-3,6:30,98.45,80.82,25.64,54.79,48,24.9,0.897575
2018-7-3,6:45,133.48,113.19,26.26,52.65,63,24.799999,1.1809
2018-7-3,7:00,161.39,139.03,26.89,50.68,85,24.5,1.665125
2018-7-3,7:15,205.84,180.54,27.49,48.21,129,25.6,3.1087
2018-7-3,7:30,244.87,216.81,27.94,47.18,139,26.1,3.6386
2018-7-3,7:45,302.69,271.11,28.5,46.13,152,26.9,4.25635
2018-7-3,8:00,347.96,313.6,29.02,43.74,164,27.4,5.05015
2018-7-3,8:15,399.5,362.85,29.44,42.81,175,28,5.8709
2018-7-3,8:30,422.9,385.77,29.71,42.03,194,28.200001,6.634425
2018-7-3,8:45,445.51,408.65,29.98,41.44,248,28.700001,7.37905
2018-7-3,9:00,447.06,411.35,30.22,40.98,453,29.5,8.071
2018-7-3,9:15,458.81,423.85,30.49,40.51,542,30,8.64535
2018-7-3,9:30,464.98,430.54,30.73,40.15,603,30.1,9.9162
2018-7-3,9:45,487.86,452.01,30.96,39.78,376,30.4,7.1561
2018-7-3,10:00,506.33,470.92,31.16,39.48,346,29.799999,6.595225
2018-7-3,10:15,526.97,482.53,31.35,39.29,348,30.200001,6.83865
2018-7-3,10:30,525.94,490.1,31.52,39.19,347,30.1,6.480075
2018-7-3,10:45,505.2,472.28,31.68,39.07,414,30.1,8.043
2018-7-3,11:00,457.24,427.78,31.83,38.87,363,30.799999,7.18165
2018-7-3,11:15,408.31,382.44,31.99,38.58,664,31.1,11.5248
2018-7-3,11:30,371.93,348.56,32.16,38.19,540,30.5,9.995475
2018-7-3,11:45,365.89,343.12,32.32,37.84,471,30.700001,8.69925
2018-7-3,12:00,390.98,366.75,32.46,37.58,460,30.700001,8.195425
2018-7-3,12:15,449.81,422.04,32.59,37.35,477,31.5,8.1928
2018-7-3,12:30,532.89,500.02,32.71,37.07,483,31.299999,8.7969
2018-7-3,12:45,622.22,583.8,32.82,36.77,401,31.6,6.92615
2018-7-3,13:00,696,652.45,32.95,36.47,350,31.4,6.0627
2018-7-3,13:15,732.72,681.33,33.08,36.19,250,31.299999,4.598125
2018-7-3,13:30,728.57,679.48,33.21,35.92,194,31,3.83005
2018-7-3,13:45,674.76,626.96,33.34,35.73,236,30.799999,4.5101
2018-7-3,14:00,591.65,543.8,33.46,35.58,372,31.200001,6.9636
2018-7-3,14:15,491.81,459.22,33.56,35.55,456,31.5,8.961226
2018-7-3,14:30,407.38,378.9,33.67,35.66,382,32.099998,6.864375
2018-7-3,14:45,341.14,317.7,33.75,35.9,411,32,7.088375
2018-7-3,15:00,302.84,278.57,33.83,36.23,382,31.799999,6.85545
2018-7-3,15:15,276.5,255.85,33.89,36.61,309,31.700001,5.2535
2018-7-3,15:30,262.61,242.89,33.96,36.9,314,31.9,5.271
2018-7-3,15:45,245.12,225.45,34,37.09,412,31.799999,6.62165
2018-7-3,16:00,233.25,213.63,34.06,37.08,249,31.6,4.300975
2018-7-3,16:15,213.02,184.96,34.09,36.93,274,31.9,4.552625
2018-7-3,16:30,200.98,176.61,34.13,36.55,351,32.200001,5.3858
2018-7-3,16:45,182.13,161.58,34.13,36.23,260,32,4.54475
2018-7-3,17:00,168.94,151.07,34.12,35.92,104,32,2.16405
2018-7-3,17:15,148.6,132.12,34.05,35.77,64,31.200001,1.31565
2018-7-3,17:30,135.13,119.52,33.98,35.69,50,31.200001,1.0409
2018-7-3,17:45,114.85,100.2,33.84,35.82,88,31,1.75315
2018-7-3,18:00,101.68,87.6,33.71,36.04,93,31,1.714475
2018-7-3,18:15,81.08,68.13,33.51,36.45,74,30.9,1.3258
2018-7-3,18:30,67.13,55.13,33.33,36.9,61,30.799999,1.07345
2018-7-3,18:45,46.54,36.33,33.09,37.6,28,30.6,0.440475
2018-7-3,19:00,33.52,24.8,32.84,38.55,13,30.200001,0.176575
2018-7-3,19:15,16.25,10.29,32.3,40.83,6,29.799999,0.066675
2018-7-3,19:30,6.76,3.3,31.84,42.19,5,29.1,0.063525
2018-7-3,19:45,0,0,31.49,42.51,0,28.5,0
2018-7-3,20:00,0,0,31.21,43.09,0,28.4,0
2018-7-3,20:15,0,0,30.95,43.65,0,28.200001,0
2018-7-3,20:30,0,0,30.67,44.26,0,28.1,0
2018-7-3,20:45,0,0,30.32,45.06,0,28,0
2018-7-3,21:00,0,0,29.94,46.09,0,28.200001,0
2018-7-3,21:15,0,0,29.58,47.24,0,28.1,0
2018-7-3,21:30,0,0,29.3,48.37,0,27.9,0
2018-7-3,21:45,0,0,29.13,49.32,0,28.1,0
2018-7-3,22:00,0,0,28.99,50.19,0,27.9,0
2018-7-3,22:15,0,0,28.86,50.91,0,27.799999,0
2018-7-3,22:30,0,0,28.71,51.56,0,28,0
2018-7-3,22:45,0,0,28.55,52.15,0,27.799999,0
2018-7-3,23:00,0,0,28.39,52.65,0,27.5,0
2018-7-3,23:15,0,0,28.25,53.05,0,27.5,0
2018-7-3,23:30,0,0,28.12,53.45,0,27.299999,0
2018-7-3,23:45,0,0,27.97,53.99,0,27.1,0
2018-7-4,0:00,0,0,27.72,49.78,0,27.200001,0
2018-7-4,0:15,0,0,27.65,50.11,0,27.4,0
2018-7-4,0:30,0,0,27.49,50.9,0,27.200001,0
2018-7-4,0:45,0,0,27.2,52.22,0,27.299999,0
2018-7-4,1:00,0,0,27.04,53.11,0,27.5,0
2018-7-4,1:15,0,0,27.06,53.47,0,27.5,0
2018-7-4,1:30,0,0,27.01,54.21,0,27.799999,0
2018-7-4,1:45,0,0,26.92,55.48,0,27.5,0
2018-7-4,2:00,0,0,26.79,57.11,0,27.299999,0
2018-7-4,2:15,0,0,26.66,58.77,0,27.200001,0
2018-7-4,2:30,0,0,26.54,60.32,0,27.4,0
2018-7-4,2:45,0,0,26.43,61.64,0,27.5,0
2018-7-4,3:00,0,0,26.31,62.81,0,27.299999,0
2018-7-4,3:15,0,0,26.2,63.75,0,27.299999,0
2018-7-4,3:30,0,0,26.12,64.47,0,27.4,0
2018-7-4,3:45,0,0,26.06,64.59,0,26.4,0
2018-7-4,4:00,0,0,26.11,63.14,0,25.5,0
2018-7-4,4:15,0,0,26.04,61.83,0,25.299999,0
2018-7-4,4:30,0,0,25.8,61.8,0,24.9,0
2018-7-4,4:45,0,0,25.42,63.22,0,24.200001,0
2018-7-4,5:00,0,0,25.06,65.13,0,23.9,0
2018-7-4,5:15,0.02,0,24.82,66.85,0,23.799999,0
2018-7-4,5:30,1.71,0,24.66,68.19,0,24,0.007525
2018-7-4,5:45,3.74,1.8,24.54,69.34,5,24,0.0945
2018-7-4,6:00,8.88,4.21,24.49,70.16,19,23.9,0.325325
2018-7-4,6:15,15.27,8.44,24.65,70.04,32,24,0.579425
2018-7-4,6:30,20.82,14,24.8,69.94,75,24.1,1.38145
2018-7-4,6:45,37,27.8,25.13,69.19,95,24.700001,1.622075
2018-7-4,7:00,52.77,42.19,25.48,68.24,51,25.1,0.963025
2018-7-4,7:15,61.29,49.75,25.76,67.36,79,25.1,1.50325
2018-7-4,7:30,46.91,34.26,25.96,66.17,90,25.299999,1.967525
2018-7-4,7:45,48.63,35.26,26.07,65.25,116,25.299999,2.46645
2018-7-4,8:00,59.56,44.37,26.39,63.7,145,25.5,2.914275
2018-7-4,8:15,64.88,36.68,26.64,62.74,188,25.9,3.704575
2018-7-4,8:30,95.55,48.44,27.08,61.12,224,26.299999,4.4576
2018-7-4,8:45,99.05,49.82,27.55,59.34,242,26.799999,4.785025
2018-7-4,9:00,121.03,50.16,28.13,55.31,166,26.700001,3.29315
2018-7-4,9:15,106.99,68.93,28.33,54.57,206,26.799999,4.233075
2018-7-4,9:30,138.96,100.48,28.76,52.84,193,26.9,3.85175
2018-7-4,9:45,103.54,71.34,28.87,50.74,201,27,4.15765
2018-7-4,10:00,136.09,107.11,29.22,49.57,198,27.1,4.03375
2018-7-4,10:15,138.14,114,29.47,48.11,230,27.200001,4.696475
2018-7-4,10:30,142.05,116.88,29.63,46.66,208,27.5,4.21645
2018-7-4,10:45,106.55,76.62,29.59,46.21,190,27.700001,3.87135
2018-7-4,11:00,132.05,104.23,29.87,45.14,246,28,4.94935
2018-7-4,11:15,125.05,96.65,29.98,44.48,265,28.4,5.340475
2018-7-4,11:30,132.51,92.24,30.15,43.38,201,28.4,4.15905
2018-7-4,11:45,146.1,104.7,30.39,42,252,28.700001,5.213075
2018-7-4,12:00,193.72,133.45,30.71,40.69,313,28.5,6.452425
2018-7-4,12:15,192.59,122.56,30.87,39.67,309,28.799999,6.02735
2018-7-4,12:30,182.37,106.38,30.98,38.71,276,29.1,5.5468
2018-7-4,12:45,237.18,158.84,31.33,37.41,275,29.1,5.515475
2018-7-4,13:00,238.46,156.17,31.44,36.75,284,29,5.703775
2018-7-4,13:15,237.85,145.93,31.53,36.21,412,29.299999,8.59565
2018-7-4,13:30,259.83,168.25,31.68,35.5,640,29.299999,9.78285
2018-7-4,13:45,266.43,151.69,31.68,35.07,564,29.299999,10.43472
2018-7-4,14:00,263.09,167.5,31.57,35.18,339,29.200001,6.5359
2018-7-4,14:15,326.14,191.2,31.67,35.01,349,29.299999,6.64965
2018-7-4,14:30,411.04,282.37,31.69,35.28,281,28.9,5.10615
2018-7-4,14:45,361.82,266.27,31.04,37.83,247,28.9,4.45585
2018-7-4,15:00,368.75,280.03,30.38,40.7,216,28.799999,3.9984
2018-7-4,15:15,459.41,377.31,30.49,41.04,135,28.6,2.69185
2018-7-4,15:30,482.41,431.01,30.82,40.22,247,28.700001,4.330725
2018-7-4,15:45,491.35,447.47,31.02,39.65,408,29.299999,6.6185
2018-7-4,16:00,495.56,452.27,31.07,39.57,248,29.200001,4.435375
2018-7-4,16:15,476.75,436.74,31.04,39.68,276,29.700001,4.811275
2018-7-4,16:30,457.23,417.31,31.04,39.59,258,29.799999,4.286975
2018-7-4,16:45,419.97,380.79,31,39.39,241,29.5,4.15905
2018-7-4,17:00,396.49,357.62,30.97,39.27,266,29.799999,4.342975
2018-7-4,17:15,355.58,317.68,30.87,39.4,309,30,4.78485
2018-7-4,17:30,329.04,291.69,30.77,39.65,145,29.6,2.342025
2018-7-4,17:45,282.9,247.17,30.59,40.19,153,29.4,2.297225
2018-7-4,18:00,251.38,216.93,30.41,40.77,88,29.1,1.182475
2018-7-4,18:15,200.57,168.9,30.16,41.53,160,29.1,1.914675
2018-7-4,18:30,166.62,137.2,29.91,42.46,100,28.799999,1.227275
2018-7-4,18:45,116.64,91.41,29.55,43.92,49,28.299999,0.7546
2018-7-4,19:00,84.93,63.17,29.12,45.72,14,27.700001,0.18655
2018-7-4,19:15,41.52,26.57,28.52,48.01,12,27.4,0.12425
2018-7-4,19:30,17.29,8.61,27.88,50.46,5,27,0.057225
2018-7-4,19:45,0,0,27.23,52.8,0,26.6,0
2018-7-4,20:00,0,0,26.7,55.07,0,26.200001,0
2018-7-4,20:15,0,0,26.24,57.23,0,25.9,0
2018-7-4,20:30,0,0,25.85,59.33,0,25.799999,0
2018-7-4,20:45,0,0,25.49,61.36,0,25.5,0
2018-7-4,21:00,0,0,25.16,63.17,0,25.299999,0
2018-7-4,21:15,0,0,24.87,64.68,0,25.1,0
2018-7-4,21:30,0,0,24.62,65.8,0,24.6,0
2018-7-4,21:45,0,0,24.42,66.56,0,24.4,0
2018-7-4,22:00,0,0,24.26,66.91,0,24.1,0
2018-7-4,22:15,0,0,24.16,66.73,0,23.700001,0
2018-7-4,22:30,0,0,24.12,65.98,0,23.299999,0
2018-7-4,22:45,0,0,24.13,64.81,0,23.4,0
2018-7-4,23:00,0,0,24.13,63.57,0,23.5,0
2018-7-4,23:15,0,0,24.15,62.3,0,23.6,0
2018-7-4,23:30,0,0,24.15,61.09,0,23.4,0
2018-7-4,23:45,0,0,24.14,59.96,0,23.4,0
2018-7-5,0:00,0,0,23.44,59.6,0,22.9,0
2018-7-5,0:15,0,0,23.36,59.73,0,23.200001,0
2018-7-5,0:30,0,0,23.31,59.86,0,23.200001,0
2018-7-5,0:45,0,0,23.25,60.07,0,22.799999,0
2018-7-5,1:00,0,0,23.14,60.47,0,22.6,0
2018-7-5,1:15,0,0,23.05,60.8,0,23,0
2018-7-5,1:30,0,0,22.97,61.14,0,23.5,0
2018-7-5,1:45,0,0,22.92,61.38,0,23.6,0
2018-7-5,2:00,0,0,22.87,61.58,0,23.5,0
2018-7-5,2:15,0,0,22.81,61.78,0,22.799999,0
2018-7-5,2:30,0,0,22.75,61.94,0,23.4,0
